participant,item,size,contrast,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,condition_abs,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_perc_correct,VT_no_correct,difference
5,16,N,I,0.497395833,0.469318182,89.4,64,﻿64be4f7400d2e84a87766320,36,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.028077651000000037
5,42,N,N,0.96875,0.936136364,35.25,165,﻿64be4f7400d2e84a87766320,37,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.032613636
5,14,N,I,0.600260417,0.433409091,91.2,56,﻿64be4f7400d2e84a87766320,38,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.16685132599999997
5,29,N,I,0.75390625,0.702727273,71.6,116,﻿64be4f7400d2e84a87766320,39,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.05117897699999996
5,43,I,I,0.9453125,0.954090909,30.04,170,﻿64be4f7400d2e84a87766320,41,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.008778409000000043
5,15,N,N,0.80078125,0.451363636,90.29,57,﻿64be4f7400d2e84a87766320,42,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.349417614
5,9,I,N,0.49609375,0.343636364,94.9,35,﻿64be4f7400d2e84a87766320,43,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.15245738599999997
5,30,N,I,0.703125,0.720681818,69.76,120,﻿64be4f7400d2e84a87766320,44,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.017556817999999974
5,20,I,N,0.59765625,0.541136364,85.04,79,﻿64be4f7400d2e84a87766320,45,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.05651988600000002
5,32,N,N,0.846354167,0.756590909,65.73,125,﻿64be4f7400d2e84a87766320,46,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.08976325799999996
5,20,N,I,0.701822917,0.541136364,85.04,80,﻿64be4f7400d2e84a87766320,47,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.160686553
5,13,I,N,0.397135417,0.415454545,91.98,51,﻿64be4f7400d2e84a87766320,48,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.018319128000000018
5,23,N,N,0.654947917,0.595,81.13,89,﻿64be4f7400d2e84a87766320,49,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.05994791700000002
5,22,I,I,0.447916667,0.577045455,82.45,86,﻿64be4f7400d2e84a87766320,50,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.12912878800000005
5,39,N,N,0.897135417,0.882272727,47.19,153,﻿64be4f7400d2e84a87766320,51,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.014862689999999956
5,28,I,N,0.653645833,0.684772727,73.36,111,﻿64be4f7400d2e84a87766320,52,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.031126894000000016
5,40,I,I,0.80078125,0.900227273,43.56,158,﻿64be4f7400d2e84a87766320,53,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.09944602300000005
5,41,I,I,0.74609375,0.918181818,39.66,162,﻿64be4f7400d2e84a87766320,54,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.17208806799999998
5,38,N,I,0.798177083,0.864318182,50.47,152,﻿64be4f7400d2e84a87766320,55,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.06614109899999998
5,45,N,N,0.989583333,0.99,14.13,177,﻿64be4f7400d2e84a87766320,56,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,4.166669999999817e-4
5,35,I,N,0.747395833,0.810454545,58.87,139,﻿64be4f7400d2e84a87766320,57,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.06305871200000002
5,42,N,I,0.84765625,0.936136364,35.25,168,﻿64be4f7400d2e84a87766320,58,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.088480114
5,23,N,I,0.651041667,0.595,81.13,92,﻿64be4f7400d2e84a87766320,59,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.05604166700000002
5,36,I,I,0.704427083,0.828409091,56.22,142,﻿64be4f7400d2e84a87766320,60,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.12398200800000003
5,43,I,N,0.796875,0.954090909,30.04,171,﻿64be4f7400d2e84a87766320,61,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.15721590900000004
5,29,N,N,0.747395833,0.702727273,71.6,113,﻿64be4f7400d2e84a87766320,62,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.04466855999999997
5,28,N,I,0.69921875,0.684772727,73.36,112,﻿64be4f7400d2e84a87766320,63,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.014446022999999975
5,1,I,I,0.401041667,0.2,98.47,2,﻿64be4f7400d2e84a87766320,64,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.20104166699999998
5,13,I,I,0.3515625,0.415454545,91.98,50,﻿64be4f7400d2e84a87766320,65,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.06389204500000001
5,25,N,I,0.696614583,0.630909091,78.2,100,﻿64be4f7400d2e84a87766320,66,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.06570549199999998
5,20,I,I,0.5546875,0.541136364,85.04,78,﻿64be4f7400d2e84a87766320,67,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.01355113600000002
5,26,I,I,0.598958333,0.648863636,76.62,102,﻿64be4f7400d2e84a87766320,68,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.049905302999999956
5,26,N,N,0.8515625,0.648863636,76.62,101,﻿64be4f7400d2e84a87766320,69,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.20269886400000003
5,34,N,N,0.899739583,0.7925,61.29,133,﻿64be4f7400d2e84a87766320,70,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.10723958300000003
5,7,N,N,0.59765625,0.307727273,96.03,25,﻿64be4f7400d2e84a87766320,71,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.289928977
5,7,I,I,0.397135417,0.307727273,96.03,26,﻿64be4f7400d2e84a87766320,72,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.08940814399999997
5,41,I,N,0.846354167,0.918181818,39.66,163,﻿64be4f7400d2e84a87766320,73,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.07182765099999999
5,19,N,N,0.795572917,0.523181818,86.21,73,﻿64be4f7400d2e84a87766320,74,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.272391099
5,30,I,N,0.703125,0.720681818,69.76,119,﻿64be4f7400d2e84a87766320,75,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.017556817999999974
5,10,I,N,0.451822917,0.361590909,94.23,39,﻿64be4f7400d2e84a87766320,76,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.09023200799999997
5,16,N,N,0.751302083,0.469318182,89.4,61,﻿64be4f7400d2e84a87766320,78,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.28198390100000004
5,9,N,I,0.6015625,0.343636364,94.9,36,﻿64be4f7400d2e84a87766320,79,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.257926136
5,21,N,I,0.647135417,0.559090909,83.77,84,﻿64be4f7400d2e84a87766320,80,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.08804450799999997
5,45,N,I,0.989583333,0.99,14.13,180,﻿64be4f7400d2e84a87766320,81,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,4.166669999999817e-4
5,13,N,N,0.747395833,0.415454545,91.98,49,﻿64be4f7400d2e84a87766320,82,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.331941288
5,19,N,I,0.696614583,0.523181818,86.21,76,﻿64be4f7400d2e84a87766320,83,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.17343276500000004
5,41,N,N,0.90234375,0.918181818,39.66,161,﻿64be4f7400d2e84a87766320,84,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.015838067999999983
5,43,N,N,0.8984375,0.954090909,30.04,169,﻿64be4f7400d2e84a87766320,85,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.05565340900000004
5,13,N,I,0.501302083,0.415454545,91.98,52,﻿64be4f7400d2e84a87766320,86,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.085847538
5,25,I,I,0.447916667,0.630909091,78.2,98,﻿64be4f7400d2e84a87766320,87,B,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.18299242400000004
5,1,N,N,0.3046875,0.2,98.47,1,﻿64be4f7400d2e84a87766320,88,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.10468749999999999
5,44,N,I,0.9453125,0.972045455,23.65,176,﻿64be4f7400d2e84a87766320,89,Y,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.026732954999999947
5,31,N,N,0.845052083,0.738636364,67.86,121,﻿64be4f7400d2e84a87766320,90,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.10641571900000002
5,28,N,N,0.796875,0.684772727,73.36,109,﻿64be4f7400d2e84a87766320,91,A,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.11210227299999997
5,45,I,N,0.958333333,0.99,14.13,179,﻿64be4f7400d2e84a87766320,92,X,First,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.03166666699999998
5,43,N,I,0.848958333,0.954090909,30.04,172,﻿64be4f7400d2e84a87766320,93,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.10513257600000003
5,37,I,I,0.697916667,0.846363636,53.4,146,﻿64be4f7400d2e84a87766320,94,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.14844696899999998
5,8,N,N,0.501302083,0.325681818,95.52,29,﻿64be4f7400d2e84a87766320,95,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.175620265
5,6,I,N,0.549479167,0.289772727,96.58,23,﻿64be4f7400d2e84a87766320,96,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.25970644
5,38,I,N,0.747395833,0.864318182,50.47,151,﻿64be4f7400d2e84a87766320,97,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.11692234899999998
5,9,N,N,0.55078125,0.343636364,94.9,33,﻿64be4f7400d2e84a87766320,99,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.20714488599999997
5,5,I,N,0.397135417,0.271818182,96.99,19,﻿64be4f7400d2e84a87766320,100,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.12531723499999997
5,23,I,N,0.545572917,0.595,81.13,91,﻿64be4f7400d2e84a87766320,101,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.04942708299999998
5,4,N,I,0.596354167,0.253863636,97.45,16,﻿64be4f7400d2e84a87766320,102,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.342490531
5,4,N,N,0.502604167,0.253863636,97.45,13,﻿64be4f7400d2e84a87766320,103,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.248740531
5,33,I,N,0.647135417,0.774545455,63.57,131,﻿64be4f7400d2e84a87766320,104,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.12741003800000006
5,34,N,I,0.704427083,0.7925,61.29,136,﻿64be4f7400d2e84a87766320,105,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.08807291699999997
5,27,N,I,0.653645833,0.666818182,75.05,108,﻿64be4f7400d2e84a87766320,106,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.013172348999999972
5,35,N,N,0.850260417,0.810454545,58.87,137,﻿64be4f7400d2e84a87766320,107,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.039805871999999964
5,24,N,N,0.703125,0.612954545,79.66,93,﻿64be4f7400d2e84a87766320,108,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.09017045499999998
5,7,N,I,0.446614583,0.307727273,96.03,28,﻿64be4f7400d2e84a87766320,109,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.13888730999999999
5,27,N,N,0.747395833,0.666818182,75.05,105,﻿64be4f7400d2e84a87766320,110,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.08057765100000003
5,41,N,I,0.74609375,0.918181818,39.66,164,﻿64be4f7400d2e84a87766320,112,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.17208806799999998
5,18,I,N,0.598958333,0.505227273,87.36,71,﻿64be4f7400d2e84a87766320,113,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.09373105999999998
5,6,I,I,0.596354167,0.289772727,96.58,22,﻿64be4f7400d2e84a87766320,114,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.30658144
5,30,N,N,0.802083333,0.720681818,69.76,117,﻿64be4f7400d2e84a87766320,115,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.08140151500000004
5,35,I,I,0.649739583,0.810454545,58.87,138,﻿64be4f7400d2e84a87766320,116,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.16071496200000002
5,2,I,I,0.451822917,0.217954545,98.2,6,﻿64be4f7400d2e84a87766320,117,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.233868372
5,22,N,I,0.645833333,0.577045455,82.45,88,﻿64be4f7400d2e84a87766320,118,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.06878787799999997
5,2,N,N,0.401041667,0.217954545,98.2,5,﻿64be4f7400d2e84a87766320,119,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.183087122
5,32,N,I,0.65234375,0.756590909,65.73,128,﻿64be4f7400d2e84a87766320,120,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.10424715900000003
5,24,I,N,0.600260417,0.612954545,79.66,95,﻿64be4f7400d2e84a87766320,121,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.012694128000000027
5,11,I,I,0.5,0.379545455,93.55,42,﻿64be4f7400d2e84a87766320,122,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.12045454500000002
5,5,N,I,0.345052083,0.271818182,96.99,20,﻿64be4f7400d2e84a87766320,123,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.07323390099999999
5,18,I,I,0.350260417,0.505227273,87.36,70,﻿64be4f7400d2e84a87766320,124,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.15496685600000004
5,40,N,I,0.850260417,0.900227273,43.56,160,﻿64be4f7400d2e84a87766320,125,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.04996685600000006
5,8,I,I,0.497395833,0.325681818,95.52,30,﻿64be4f7400d2e84a87766320,126,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.171714015
5,38,N,N,0.899739583,0.864318182,50.47,149,﻿64be4f7400d2e84a87766320,127,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.03542140100000002
5,27,I,I,0.55078125,0.666818182,75.05,106,﻿64be4f7400d2e84a87766320,128,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.11603693199999998
5,39,I,N,0.696614583,0.882272727,47.19,155,﻿64be4f7400d2e84a87766320,129,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.18565814400000002
5,4,I,I,0.498697917,0.253863636,97.45,14,﻿64be4f7400d2e84a87766320,130,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.244834281
5,27,I,N,0.549479167,0.666818182,75.05,107,﻿64be4f7400d2e84a87766320,131,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.11733901499999999
5,40,N,N,0.895833333,0.900227273,43.56,157,﻿64be4f7400d2e84a87766320,132,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.004393940000000041
5,24,N,I,0.700520833,0.612954545,79.66,96,﻿64be4f7400d2e84a87766320,133,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.08756628799999999
5,15,N,I,0.647135417,0.451363636,90.29,60,﻿64be4f7400d2e84a87766320,134,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.19577178099999998
5,8,N,I,0.502604167,0.325681818,95.52,32,﻿64be4f7400d2e84a87766320,135,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.17692234899999998
5,37,N,N,0.899739583,0.846363636,53.4,145,﻿64be4f7400d2e84a87766320,136,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.053375947000000035
5,3,N,I,0.502604167,0.235909091,97.87,12,﻿64be4f7400d2e84a87766320,137,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.266695076
5,22,I,N,0.50390625,0.577045455,82.45,87,﻿64be4f7400d2e84a87766320,138,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.07313920500000004
5,12,I,I,0.399739583,0.3975,92.82,46,﻿64be4f7400d2e84a87766320,139,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.0022395829999999894
5,2,I,N,0.345052083,0.217954545,98.2,7,﻿64be4f7400d2e84a87766320,140,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.127097538
5,42,I,I,0.795572917,0.936136364,35.25,166,﻿64be4f7400d2e84a87766320,141,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.140563447
5,3,I,I,0.3984375,0.235909091,97.87,10,﻿64be4f7400d2e84a87766320,142,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.162528409
5,42,I,N,0.802083333,0.936136364,35.25,167,﻿64be4f7400d2e84a87766320,143,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.134053031
5,33,N,N,0.848958333,0.774545455,63.57,129,﻿64be4f7400d2e84a87766320,144,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.07441287799999996
5,15,I,I,0.3984375,0.451363636,90.29,58,﻿64be4f7400d2e84a87766320,145,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.05292613600000001
5,21,N,N,0.752604167,0.559090909,83.77,81,﻿64be4f7400d2e84a87766320,146,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.19351325799999997
5,44,N,N,0.973958333,0.972045455,23.65,173,﻿64be4f7400d2e84a87766320,147,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.0019128780000000623
5,44,I,I,0.795572917,0.972045455,23.65,174,﻿64be4f7400d2e84a87766320,148,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.17647253799999996
5,14,N,N,0.6484375,0.433409091,91.2,53,﻿64be4f7400d2e84a87766320,149,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.21502840899999998
5,5,N,N,0.546875,0.271818182,96.99,17,﻿64be4f7400d2e84a87766320,150,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.275056818
5,21,I,I,0.546875,0.559090909,83.77,82,﻿64be4f7400d2e84a87766320,151,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.012215909000000025
5,16,I,I,0.501302083,0.469318182,89.4,62,﻿64be4f7400d2e84a87766320,152,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.03198390100000004
5,18,N,N,0.649739583,0.505227273,87.36,69,﻿64be4f7400d2e84a87766320,153,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.14451230999999998
5,25,N,N,0.748697917,0.630909091,78.2,97,﻿64be4f7400d2e84a87766320,154,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.11778882599999996
5,11,N,I,0.6484375,0.379545455,93.55,44,﻿64be4f7400d2e84a87766320,155,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.268892045
5,9,I,I,0.447916667,0.343636364,94.9,34,﻿64be4f7400d2e84a87766320,157,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.10428030299999996
5,12,I,N,0.44921875,0.3975,92.82,47,﻿64be4f7400d2e84a87766320,158,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.05171874999999998
5,37,I,N,0.700520833,0.846363636,53.4,147,﻿64be4f7400d2e84a87766320,159,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.14584280299999997
5,16,I,N,0.596354167,0.469318182,89.4,63,﻿64be4f7400d2e84a87766320,160,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.12703598500000002
5,20,N,N,0.701822917,0.541136364,85.04,77,﻿64be4f7400d2e84a87766320,161,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.160686553
5,10,N,N,0.65234375,0.361590909,94.23,37,﻿64be4f7400d2e84a87766320,162,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.290752841
5,25,I,N,0.65234375,0.630909091,78.2,99,﻿64be4f7400d2e84a87766320,163,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.021434658999999967
5,7,I,N,0.50390625,0.307727273,96.03,27,﻿64be4f7400d2e84a87766320,164,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.19617897699999998
5,33,I,I,0.649739583,0.774545455,63.57,130,﻿64be4f7400d2e84a87766320,165,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.12480587200000004
5,21,I,N,0.59765625,0.559090909,83.77,83,﻿64be4f7400d2e84a87766320,166,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.038565340999999975
5,1,I,N,0.399739583,0.2,98.47,3,﻿64be4f7400d2e84a87766320,167,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.199739583
5,39,I,I,0.703125,0.882272727,47.19,154,﻿64be4f7400d2e84a87766320,168,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.17914772700000003
5,36,I,N,0.703125,0.828409091,56.22,143,﻿64be4f7400d2e84a87766320,169,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.12528409100000004
5,1,N,I,0.401041667,0.2,98.47,4,﻿64be4f7400d2e84a87766320,170,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.20104166699999998
5,45,I,I,0.899739583,0.99,14.13,178,﻿64be4f7400d2e84a87766320,171,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.09026041699999998
5,24,I,I,0.555989583,0.612954545,79.66,94,﻿64be4f7400d2e84a87766320,173,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.05696496200000001
5,17,I,I,0.5,0.487272727,88.33,66,﻿64be4f7400d2e84a87766320,174,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.012727272999999983
5,28,I,I,0.653645833,0.684772727,73.36,110,﻿64be4f7400d2e84a87766320,175,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.031126894000000016
5,36,N,N,0.846354167,0.828409091,56.22,141,﻿64be4f7400d2e84a87766320,176,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.01794507599999995
5,39,N,I,0.845052083,0.882272727,47.19,156,﻿64be4f7400d2e84a87766320,177,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.037220644000000025
5,33,N,I,0.798177083,0.774545455,63.57,132,﻿64be4f7400d2e84a87766320,178,Y,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.02363162799999996
5,34,I,I,0.701822917,0.7925,61.29,134,﻿64be4f7400d2e84a87766320,179,B,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.09067708299999999
5,40,I,N,0.747395833,0.900227273,43.56,159,﻿64be4f7400d2e84a87766320,180,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.15283144000000004
5,34,I,N,0.704427083,0.7925,61.29,135,﻿64be4f7400d2e84a87766320,181,X,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,0.08807291699999997
5,22,N,N,0.755208333,0.577045455,82.45,85,﻿64be4f7400d2e84a87766320,182,A,Second,20,31,F,0.3644509516837482,1366,66.66666666666666,4,-0.17816287799999997
